,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
19,"
                            Renovated two bedroom suite, Roncesvalles
                        ","118 Roncesvalles Avenue, Toronto, ON, M6R 2K8",Apartment,2650.0,2,1,43.6425911,-79.4480718,0.0,1.0,1.0,1.0,0.0,0,0.0,820,0.0,1.0,87,78,59,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ddMAAOSwO-dfDXXR/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/kB8AAOSwB9FfDXXR/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/u3sAAOSwQrNfDXXS/$_2.JPG
20,"
                            Spacious 1 Bedroom + Den w/Parking - Dufferin & St. Clair
                        ",", Toronto M6H3L5 ON, Canada",Apartment,2000.0,1.5,1,43.6753308,-79.4417318,1.0,1.0,1.0,1.0,0.0,1,0.0,700,0.0,1.0,88,79,73,https://i.ebayimg.com/00/s/NjQwWDY0MA==/z/HdcAAOSwIYxfCQ5M/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDY0MA==/z/8LEAAOSwnyVfCQ5O/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDY0MA==/z/UtQAAOSwcQRfCQ5Q/$_2.JPG
21,"
                            Davisville  Village - Jr 1 Bedroom Suite Available
                        ","45 Balliol Street, TORONTO, ON, M4S 1C3",Apartment,1715.0,1,1,43.6973806,-79.3949306,0.0,1.0,1.0,1.0,1.0,0,1.0,490,0.0,0.0,89,80,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3h4AAOSwXbhe4aQu/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XjEAAOSwjE1e4aQv/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ulEAAOSwWbxe4aQu/$_2.JPG
0,"
                            Apartment for Rent
                        ","1197 Weston Rd, York, ON M6M 4P6, Canada",Apartment,1350.0,1,1,43.6878553,-79.4914271,0.0,1.0,1.0,1.0,0.0,0,0.0,600,0.0,0.0,52,70,54,,,
1,"
                            3 Bedroom basement apartment for rent separate entrance.
                        ","11 Moeller Ct, Scarborough, ON M1E 5C1, Canada",Basement,1800.0,3,1,43.791367,-79.20204,1.0,1.0,1.0,1.0,1.0,1,0.0,"1,400",1.0,1.0,25,70,31,,,
2,"
                            Large 1 Bedroom Apartment at Rogers/Dufferine
                        ",", M6E 4A4, Toronto, ON",Basement,1395.0,1,1,43.6858336,-79.4494682,1.0,1.0,1.0,1.0,1.0,0,0.0,"1,000",0.0,1.0,58,74,72,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gSAAAOSwxYtfC3NR/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/hXAAAOSwEetfC3Nf/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/roYAAOSwtEBfC3N0/$_2.JPG
3,"
                            Apartment for RENT
                        ","75 Deanscroft Square, Scarborough, ON M1E 4W8, Canada",Basement,1300.0,1,1,43.7653468,-79.1765087,0.0,0.0,0.0,1.0,0.0,1,0.0,597,0.0,1.0,23,65,36,https://i.ebayimg.com/00/s/NTcxWDgwMA==/z/pu4AAOSwGC9fC3L1/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MrMAAOSwhw9fC3K4/$_2.JPG,https://i.ebayimg.com/00/s/NTgwWDgwMA==/z/4LAAAOSwGUlfC3Lx/$_2.JPG
4,"
                            Bright One Bedroom Basement Apartment - Five Minutes to Subway
                        ","140 Wolverleigh Blvd, Toronto, ON M4J 1R9, Canada",Basement,1450.0,1,1,43.6849387,-79.325383,1.0,1.0,1.0,1.0,0.0,0,0.0,700,0.0,0.0,89,81,81,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZPsAAOSwF41fC3KG/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zvAAAOSwkVRfC3KJ/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/hvAAAOSwNa5fC3KA/$_2.JPG
5,"
                            Room for rent
                        ","11 Moeller Ct, Scarborough, ON M1E 5C1, Canada",Basement,600.0,3,1,43.791367,-79.20204,1.0,1.0,1.0,1.0,1.0,0,0.0,200,1.0,1.0,25,70,31,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GCoAAOSwsdpfC3EQ/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/1cYAAOSwKERfC3ER/$_2.PNG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/83cAAOSwRK9fC3ER/$_2.PNG
6,"
                            1 room in 3 BR, 2 Bath Apt - $905 (College and Major)
                        ","5 Major St, M5S2K9, Toronto, ON",Apartment,905.0,3,2,43.6579324,-79.4028143,1.0,1.0,1.0,1.0,0.0,0,0.0,200,0.0,1.0,96,95,73,https://i.ebayimg.com/00/s/NDgzWDY0MA==/z/BYQAAOSwzPZfC07d/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUwOQ==/z/~lcAAOSwbX1fC07m/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwOA==/z/~DoAAOSwAlVfC07w/$_2.JPG
7,"
                            Large Oversized 1 Bedroom Apartment For Rent In Leslieville
                        ","262 Logan Ave, Toronto, ON M4M 2N4, Canada",House,1800.0,1,1,43.6611416,-79.3428959,1.0,1.0,1.0,1.0,0.0,0,0.0,750,0.0,1.0,83,86,95,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-e4AAOSwsZNfC23l/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/FusAAOSwy8BfC23p/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MHwAAOSwwcVfC23w/$_2.JPG
8,"
                            Bright Big Bachelor Apt (Sheppard & Bathurst)
                        ","Sheppard Ave W, North York, ON M3H 2S5, Canada",Apartment,1100.0,1,1,43.75482179999999,-79.4425267,1.0,1.0,1.0,1.0,0.0,0,0.0,280,0.0,1.0,52,59,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/JUAAAOSwNpNfC2yg/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/R94AAOSwDH1fC2yi/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gyAAAOSwYVVfC2yl/$_2.JPG
9,"
                            Large Yorkville Bachelor Basement Apartment-Avail Aug 31
                        ",", Toronto M5R1G4 ON, Canada",Basement,1350.0,Bachelor/Studio,1,43.6715916,-79.3921328,0.0,0.0,0.0,1.0,0.0,0,0.0,600,0.0,1.0,98,95,89,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/5ZQAAOSwzLFfC2lL/$_27.JPG,https://i.ebayimg.com/00/s/NDU5WDgwMA==/z/1UUAAOSw9v9fC2lD/$_2.JPG,https://i.ebayimg.com/00/s/MzM5WDgwMA==/z/idgAAOSwfGBfC2lF/$_2.JPG
10,"
                            Unfurnished Vintage 1 Bedroom+Balcony near Casa Loma
                        ",", M4V 1B4, Toronto, ON",Apartment,1735.0,1,1,43.6772064,-79.4038314,1.0,1.0,1.0,1.0,1.0,0,0.0,600,0.0,0.0,89,83,92,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dV8AAOSwAyRfC2b1/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uEkAAOSwLChfC2cO/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CEkAAOSwz~BfC2ci/$_2.JPG
11,"
                            Harbourfront Furnished 2 Bdr/2 bath unit/breath taking lake view
                        ",", Toronto M5J 2Y2 ON, Canada",House,2650.0,2,2,43.640585,-79.38087259999999,0.0,0.0,0.0,1.0,1.0,0,0.0,840,1.0,1.0,95,10,83,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Jm8AAOSwvxNfC2TB/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/aqEAAOSwXalfC2Tm/$_2.JPG,https://i.ebayimg.com/00/s/NDYyWDY0MA==/z/HkYAAOSwei9fC2TD/$_2.JPG
12,"
                            2 Bedroom Basement Apartment near Danforth and Broadview
                        ","90 Ellerbeck St, Toronto, ON M4K 2V1, Canada",Basement,2000.0,2 + Den,1,43.6803202,-79.3569586,0.0,0.0,0.0,1.0,0.0,0,0.0,"1,900",0.0,1.0,85,96,99,https://i.ebayimg.com/00/s/MjI1WDMwMA==/z/h10AAOSwQ8BfC2Ki/$_27.JPG,https://i.ebayimg.com/00/s/MjI1WDMwMA==/z/nuQAAOSwizVfC2RJ/$_2.JPG,https://i.ebayimg.com/00/s/MjI1WDMwMA==/z/YVYAAOSwn0RfC2Mx/$_2.JPG
13,"
                            2 Bedroom Apartment in Heart of Entertainment District
                        ","461 Adelaide Street West, M5V 0L6, Toronto, ON",Condo,2375.0,2,1,43.6456258,-79.3994776,0.0,1.0,1.0,1.0,1.0,0,1.0,585,0.0,1.0,97,99,99,http://img.youtube.com/vi/2gb3uJQ8DNY/0.jpg,https://i.ebayimg.com/00/s/NTQ3WDgwMA==/z/sjoAAOSwaPhfC2KN/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/i5oAAOSwO2ZfC2KR/$_2.JPG
14,"
                            LUXURY DOWNTOWN FULLY FURNISHED 3 BEDROOM SUITE
                        ","Bay and Dundas, M5G 1H2, Toronto, ON",Apartment,4200.0,3,2,43.6557259,-79.3837337,1.0,1.0,1.0,1.0,1.0,0,0.0,"1,000",1.0,1.0,99,98,90,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/584AAOSwJrpfC177/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/050AAOSwO-dfC15m/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/EgQAAOSwm1VfC16v/$_2.JPG
15,"
                            High park 2 Bedroom Main floor Apartment for Rent
                        ",", m6r 1e2, Toronto, ON",House,2750.0,2,1,43.6413813,-79.4521934,0.0,0.0,0.0,1.0,1.0,0,0.0,"1,300",0.0,0.0,31,78,92,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/GtgAAOSw26BfC1p9/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/IusAAOSwwI5fC1qI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/aucAAOSw8wZfC1qQ/$_2.JPG
16,"
                            Renovated one bedroom St Clair West and Christie
                        ","143-145 Arlington Avenue, Toronto, ON, M6C 2Z3",Apartment,1850.0,1,1,43.681852,-79.429,0.0,1.0,1.0,1.0,0.0,0,0.0,580,0.0,1.0,87,83,82,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/hvIAAOSw5r9fCE7z/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/hL4AAOSwsUZfCE75/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/0VIAAOSw1ixfCE76/$_2.JPG
17,"
                            Furnished, 1 + 1 Bedroom Luxury Condo for Rent - (Yonge & Bloor)
                        ","825 Church St, Toronto, ON M4W 3Z4, Canada",Condo,2250.0,1.5,1,43.6729415,-79.386777,0.0,1.0,1.0,1.0,1.0,0,1.0,650,1.0,1.0,99,91,85,http://img.youtube.com/vi/vNc4rggFJ2A/0.jpg,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/UB4AAOSwGQNfC1rU/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/7QgAAOSwqn1fC1rd/$_2.JPG
18,"
                            Bayview Finch Studio Apartment $1150 （No Parking)
                        ","3311 Bayview Ave, North York, ON M2K 1G4, Canada",Apartment,1150.0,Bachelor/Studio,1,43.7913812,-79.39256499999999,1.0,1.0,1.0,1.0,0.0,0,0.0,500,0.0,1.0,46,60,67,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/R2QAAOSwfwdfC0We/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ooQAAOSwVOlfC0Wg/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JG4AAOSw4IRfC0Wh/$_2.JPG
19,"
                            Renovated two bedroom, Marlee and Glencairn
                        ","457 Marlee Avenue, Toronto, ON, M6B 3L2",Apartment,2350.0,2,1,43.7079671,-79.4431137,0.0,1.0,1.0,1.0,1.0,0,0.0,730,0.0,1.0,63,81,75,http://img.youtube.com/vi/O5iGA7QfEFM/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/TjMAAOSwZUle4Wh7/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/7n0AAOSwq0Ve4WiE/$_2.JPG
20,"
                            Renovated one bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2100.0,1,1,43.6845369,-79.41923469999999,0.0,1.0,1.0,1.0,0.0,0,0.0,600,0.0,1.0,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/uOQAAOSwrHNe4XN2/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/swAAAOSwnAJe4XN-/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/umoAAOSwcwRe4XN-/$_2.JPG
21,"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2500.0,2,1,43.6845369,-79.41923469999999,0.0,1.0,1.0,1.0,0.0,0,0.0,730,0.0,1.0,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ww0AAOSw6~de4XN4/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/d0oAAOSw7qFe4XOB/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/QE4AAOSw87xe4XOC/$_2.JPG
22,"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2200.0,2,1,43.6845369,-79.41923469999999,0.0,1.0,1.0,1.0,0.0,0,0.0,730,0.0,1.0,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ft0AAOSwmf5e4XN1/$_27.JPG,https://i.ebayimg.com/00/s/NDAyWDYwMA==/z/PSgAAOSw7vVe4XN1/$_2.JPG,https://i.ebayimg.com/00/s/NDY1WDYwMA==/z/OgMAAOSwsype4XN1/$_2.JPG
23,"
                            Renovated two bedroom, Vaughan and St Clair West
                        ","100 Vaughan Road, Toronto, ON, M6C 2M1",Apartment,2200.0,2,1,43.6837971,-79.4216404,0.0,1.0,1.0,1.0,0.0,0,0.0,730,0.0,0.0,86,86,88,http://img.youtube.com/vi/MBLiR7FPmlY/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/foYAAOSwuH5e68nq/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMDc1/z/4eYAAOSwfA5e68nz/$_2.JPG
24,"
                            2 Bedroom Second Floor - Bloor West Village/Runnymede & Annette
                        ","546 Annette St, Toronto, ON M6S 2C2, Canada",Apartment,2200.0,2,1,43.6600487,-79.4805717,0.0,0.0,1.0,0.0,1.0,1,0.0,900,0.0,0.0,70,76,91,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/QqYAAOSwM7tfC1Ph/$_27.JPG,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/5ZsAAOSw~ipfC1PO/$_2.JPG,https://i.ebayimg.com/00/s/NjA4WDgwMA==/z/K6sAAOSwyZFfC1QJ/$_2.JPG
25,"
                            Studio Apartment Yonge and Lawrence for rent $1575
                        ","3000 Yonge St, Toronto, ON M4N 2K5, Canada",Apartment,1575.0,1,1,43.7236359,-79.4024681,0.0,0.0,0.0,1.0,1.0,0,0.0,500,0.0,1.0,81,81,56,,,
26,"
                            Bright & spacious main floor 2 bdrm in Hillcrest-Cedarvale
                        ","59 Claxton Blvd, York, ON M6C 1L9, Canada",Apartment,2300.0,2,1,43.6886703,-79.42443229999999,0.0,1.0,1.0,1.0,1.0,0,0.0,850,0.0,1.0,56,82,81,http://img.youtube.com/vi/mp3o6RGp_5w/0.jpg,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/b1AAAOSwyHFe~1Ue/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/GAoAAOSwekZe~1Un/$_2.JPG
27,"
                            Large Bachelor Apartment
                        ","309 Mt Pleasant Rd, Toronto, ON M4T 2C2, Canada",Apartment,1450.0,1,1,43.69017969999999,-79.382903,0.0,1.0,1.0,1.0,1.0,0,0.0,500,0.0,0.0,65,78,85,,,
28,"
                            DT prime location house with 2 bedrooms apartment.
                        ","481 Ontario St, Toronto, ON M4X 1M6, Canada",Apartment,1050.0,2,1,43.6644237,-79.3705797,1.0,1.0,1.0,1.0,1.0,0,0.0,750,1.0,1.0,91,83,10,http://img.youtube.com/vi/ahY4f82a0wc/0.jpg,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/f0MAAOSwRWVfC0RV/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/f0cAAOSwusdfC0RQ/$_2.JPG
29,"
                            1 BEDROOM BASEMENT APARTMENT AT KEELE AND EGLINTON
                        ",", Toronto M6M 3N9 ON, Canada",Basement,1300.0,1,1,43.6888492,-79.469158,0.0,0.0,0.0,1.0,1.0,0,0.0,500,0.0,0.0,49,69,57,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ijsAAOSwtEBfC0PN/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/zkMAAOSwW4hfC0P1/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/EvQAAOSw8npfC0Qe/$_2.JPG
30,"
                            2 Bedroom Condo for rent
                        ","330 McCowan Rd, Scarborough, ON M1J 3N3, Canada",Condo,2200.0,2,2,43.737552,-79.23835299999999,1.0,1.0,1.0,1.0,1.0,1,1.0,966,0.0,1.0,45,76,57,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/59IAAOSwwuJfC0C-/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/li0AAOSwuFJfC0DE/$_2.JPG,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/bt8AAOSwRQNfC0DK/$_2.JPG
31,"
                            Brand new fully furnished studio with free interent
                        ","181 Dundas St E, Toronto, ON M5A 1Z4, Canada",Condo,1849.0,1,1,43.657011,-79.3741052,0.0,0.0,0.0,1.0,1.0,0,0.0,400,1.0,1.0,95,96,99,http://img.youtube.com/vi/KhA9QZfDvHg/0.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/SW8AAOSwk6RfC0Ip/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/SjMAAOSwd3NfC0Iw/$_2.JPG
32,"
                            2 Bedroom Yonge & Lawrence Luxury Condo
                        ","3018 Yonge St, Toronto, ON M4N 0A5, Canada",Condo,3100.0,2,2,43.7242393,-79.4025496,0.0,1.0,1.0,1.0,1.0,1,1.0,838,0.0,1.0,81,81,56,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zDoAAOSwkbxfCzHX/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDcwNg==/z/8VYAAOSwTnhfCzHd/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDYwMA==/z/5CgAAOSwbX1fCzHp/$_2.JPG
33,"
                            1 bedroom + den in High Park
                        ","1830 Bloor St W, Old Toronto, ON M6P 0A2, Canada",Condo,2200.0,1.5,2,43.6542897,-79.4630968,1.0,1.0,1.0,1.0,1.0,1,1.0,645,0.0,1.0,79,93,54,https://i.ebayimg.com/00/s/NjE0WDgyOA==/z/D88AAOSwgeFfCz3Q/$_27.JPG,https://i.ebayimg.com/00/s/Nzk0WDgyOA==/z/-p4AAOSwQV5fCz3R/$_2.JPG,https://i.ebayimg.com/00/s/NzIyWDgxNQ==/z/gEQAAOSw33tfCz3S/$_2.JPG
34,"
                            Furnished Downtown Studio Suites
                        ",", Toronto M5S2R3 ON, Canada",Apartment,1300.0,Bachelor/Studio,1,43.66203420000001,-79.4104277,1.0,1.0,1.0,0.0,0.0,0,0.0,300,1.0,1.0,94,97,75,https://i.ebayimg.com/00/s/MzM2WDQ0OA==/z/G5cAAOSwgXlfCzue/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/y5QAAOSw1odfCzuh/$_2.JPG,https://i.ebayimg.com/00/s/MzM2WDQ0OA==/z/TXYAAOSw1kRfCzuV/$_2.JPG
35,"
                            2  bdrm, main, Palmerston/Little Italy, Young professionals
                        ","504 Roxton Rd, Toronto, ON M6G 3R4, Canada",Apartment,2100.0,2,1,43.6608936,-79.4239372,0.0,1.0,1.0,1.0,1.0,0,0.0,"1,100",0.0,0.0,83,86,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/mhMAAOSwiKRfCzpM/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/0WwAAOSwwTtfCzpc/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/epoAAOSwzzNfCzp8/$_2.JPG
0,"
                            Velocity at the Square - Bachelor Apartment for Rent
                        ","252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,1700.0,1,1,43.6554928,-79.3794198,0.0,0.0,0.0,1.0,0.0,0,1.0,359,0.0,1.0,99,98,94,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/PW8AAOSw7Rle4Zqu/$_27.JPG,https://i.ebayimg.com/00/s/ODYyWDc2OA==/z/JYoAAOSwiE9e4Zqz/$_2.PNG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/VfcAAOSw87xe4Zqu/$_2.JPG
1,"
                            Velocity at the Square - 1 Bedroom Apartment for Rent
                        ","252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,2230.0,1,1,43.6554928,-79.3794198,0.0,0.0,0.0,1.0,0.0,0,1.0,515,0.0,1.0,99,98,94,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/2lcAAOSwjYFe4Zqu/$_27.JPG,https://i.ebayimg.com/00/s/ODYyWDc2OA==/z/H8kAAOSwtWNe4Zqy/$_2.PNG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/aCAAAOSwXYZe4Zqu/$_2.JPG
2,"
                            Montgomery Mills - 24 Mabelle Ave. - Jr 1 Bedroom Apartment...
                        ","24 Mabelle Avenue, Etobicoke, ON, M9A 4X8",Apartment,1550.0,1,1,43.6459124,-79.527111,0.0,1.0,1.0,1.0,1.0,0,1.0,556,0.0,1.0,80,96,75,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/z~oAAOSwdzde-47k/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YyQAAOSwFyxe-47k/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/9HsAAOSwyz5e-47k/$_2.JPG
3,"
                            Montgomery Mills - 24 Mabelle Ave. - 3 Bedroom Apartment for...
                        ","24 Mabelle Avenue, Etobicoke, ON, M9A 4X8",Apartment,1995.0,3,2,43.6459124,-79.527111,0.0,1.0,1.0,1.0,1.0,0,1.0,"1,195",0.0,1.0,80,96,75,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/UOgAAOSwAhxe-47l/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/sSUAAOSwqA9e-47k/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/K~IAAOSwT1Re-47k/$_2.JPG
4,"
                            Montgomery Mills - 24 Mabelle Ave. - Studio Apartment for Rent
                        ","24 Mabelle Avenue, Etobicoke, ON, M9A 4X8",Apartment,1450.0,Bachelor/Studio,1,43.6459124,-79.527111,0.0,1.0,1.0,1.0,1.0,0,1.0,515,0.0,1.0,80,96,75,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/zPoAAOSwSH9e-47l/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/as8AAOSwYSNe-47l/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/0wQAAOSwVt1e-47k/$_2.JPG
5,"
                            Montgomery Mills - 50 Cordova Ave. - 2 Bedroom Apartment for...
                        ","50 Cordova Avenue, Etobicoke, ON, M9A 4X6",Apartment,1750.0,1,1.5,43.6471185,-79.5260936,0.0,1.0,1.0,1.0,1.0,0,1.0,997,0.0,1.0,85,99,82,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/9-AAAOSwoeVe4ZpL/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/i4AAAOSwK4pe4ZpK/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/7MQAAOSwoAFe4ZpL/$_2.JPG
6,"
                            Montgomery Mills - 50 Cordova Ave. - 1 Bedroom Apartment for...
                        ","50 Cordova Avenue, Etobicoke, ON, M9A 4X6",Apartment,1650.0,1,1,43.6471185,-79.5260936,0.0,1.0,1.0,1.0,1.0,0,1.0,682,0.0,1.0,85,99,82,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/vFsAAOSwSTFe4ZpK/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/JwEAAOSwYoFe4ZpK/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/Z~AAAOSwXYZe4ZpK/$_2.JPG
7,"
                            Montgomery Mills - 50 Cordova Ave. - Jr 1 Bedroom Apartment...
                        ","50 Cordova Avenue, Etobicoke, ON, M9A 4X6",Apartment,1550.0,1,1,43.6471185,-79.5260936,0.0,1.0,1.0,1.0,1.0,0,1.0,584,0.0,1.0,85,99,82,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/EC4AAOSwS4he4ZpI/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/eEgAAOSw2eNe4ZpI/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/8awAAOSwAX9e4ZpI/$_2.JPG
8,"
                            Montgomery Mills - 50 Cordova Ave. - 3 Bedroom Apartment for...
                        ","50 Cordova Avenue, Etobicoke, ON, M9A 4X6",Apartment,1995.0,3,2,43.6471185,-79.5260936,0.0,1.0,1.0,1.0,1.0,0,1.0,"1,214",0.0,1.0,85,99,82,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/TmMAAOSw1s9e49QV/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/-8YAAOSwqDVe49QW/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/J2IAAOSwThFe49QW/$_2.JPG
9,"
                            Renovated one bedroom,  Yonge and Davisville
                        ","111 Lawton Boulevard, Toronto, ON, M4V 1Z9",Apartment,2045.0,1,1,43.6940193,-79.39661889999999,0.0,1.0,1.0,1.0,1.0,0,1.0,525,0.0,1.0,83,83,67,http://img.youtube.com/vi/888_KZnjpis/0.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/btYAAOSwvdBfBt0s/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/rsYAAOSw9OJfBt0r/$_2.JPG
